Target ChEMBL ID,Molecule ChEMBL ID,Smiles,Type_MPG,min,max,mean,std
CHEMBL203,CHEMBL131653,COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,CELL,5.05,6.22,5.756666666666667,0.621798466814878
CHEMBL203,CHEMBL136058,O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCN1CCOCC1,CELL,8.06,8.06,8.06,0.0
CHEMBL203,CHEMBL138940,O=C(/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)NCCCN1CCOCC1,CELL,7.85,7.85,7.85,0.0
CHEMBL203,CHEMBL140561,CN(C)CCCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CELL,6.97,6.97,6.97,0.0
CHEMBL203,CHEMBL168366,O=C(OCCc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,CELL,6.7,6.89,6.795,0.1343502884254437
CHEMBL203,CHEMBL168533,O=C(OCCCc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,CELL,6.16,7.52,6.84,0.9616652224137042
CHEMBL203,CHEMBL170997,CC(C)CCCC(C)CCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,CELL,4.6,5.16,4.88,0.39597979746446693
CHEMBL203,CHEMBL193159,O=C(CCl)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CELL,7.5,8.0,7.75,0.3535533905932738
CHEMBL203,CHEMBL1998736,O=C(/C=C/c1ccccc1)Nc1ccccc1F,CELL,5.13,5.13,5.13,0.0
CHEMBL203,CHEMBL202970,COc1cc2c(cc1OC)Oc1ncnc(Nc3ccc(F)c(Cl)c3)c1NC2,CELL,6.16,6.16,6.16,0.0
CHEMBL203,CHEMBL2031297,CN(C)CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CELL,7.16,8.07,7.55,0.4687216658103189
CHEMBL203,CHEMBL2110732,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,CELL,7.96,8.22,8.176666666666668,0.10614455552060471
CHEMBL203,CHEMBL213560,O=C1NC(=O)N(CCc2ccccc2)/C1=C/c1ccc(O)cc1,CELL,4.57,4.72,4.645,0.10606601717798207
CHEMBL203,CHEMBL2138625,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1C#CC(C)(C)N1CCN(C)CC1,CELL,8.85,9.29,9.08,0.2206807649071384
CHEMBL203,CHEMBL2178352,CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C5CCCC5)c4n3)cc2)CC1,CELL,6.4,6.4,6.400000000000001,0.0
CHEMBL203,CHEMBL220037,N#Cc1cnc2ccc(NCc3c[nH]cn3)cc2c1Nc1ccc(F)c(Cl)c1,CELL,7.52,7.52,7.52,0.0
CHEMBL203,CHEMBL2336355,COc1ccccc1NC(=O)/C=C/c1ccccc1,CELL,5.29,5.29,5.29,0.0
CHEMBL203,CHEMBL2347958,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@@H]1CCOC1,CELL,9.3,9.4,9.350000000000001,0.07071067811865388
CHEMBL203,CHEMBL2403108,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,CELL,5.52,5.6,5.566666666666666,0.041633319989322765
CHEMBL203,CHEMBL2425735,O=C(CCCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CELL,7.87,8.24,8.055,0.261629509039023
CHEMBL203,CHEMBL2425736,Brc1cccc(Nc2ncnc3ccc(NCCCN4CCCCC4)cc23)c1,CELL,7.85,8.77,8.309999999999999,0.6505382386916243
CHEMBL203,CHEMBL2425737,O=C(CCOc1ccccc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CELL,7.42,7.66,7.54,0.16970562748477155
CHEMBL203,CHEMBL2426277,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,CELL,4.92,4.92,4.92,0.0
CHEMBL203,CHEMBL2426279,C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,CELL,5.89,5.92,5.904999999999999,0.021213203435596916
CHEMBL203,CHEMBL2441567,CN(C)C/C=C/C(=O)N1CCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,CELL,6.05,6.9,6.475,0.6010407640085654
CHEMBL203,CHEMBL264382,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,CELL,5.71,6.7,6.205,0.7000357133746822
CHEMBL203,CHEMBL280757,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Br)c3)c2c1,CELL,8.57,8.57,8.57,0.0
CHEMBL203,CHEMBL28418,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2n1,CELL,7.75,7.75,7.75,0.0
CHEMBL203,CHEMBL285063,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CELL,7.44,8.57,8.2375,0.5399614183748069
CHEMBL203,CHEMBL287007,CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,CELL,8.01,8.59,8.203333333333333,0.33486315612998296
CHEMBL203,CHEMBL287289,CN(C)CCCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CELL,6.64,7.68,6.986666666666667,0.6004442799572108
CHEMBL203,CHEMBL287832,CN(C)CCn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CELL,6.58,7.4,6.853333333333334,0.4734272207354933
CHEMBL203,CHEMBL289959,c1ccc(Nc2ncnc3ccccc23)cc1,CELL,6.46,6.46,6.46,0.0
CHEMBL203,CHEMBL290096,Brc1cccc(Nc2ncnc3ccccc23)c1,CELL,7.57,7.57,7.57,0.0
CHEMBL203,CHEMBL298637,CNc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,CELL,6.26,7.28,6.77,0.7212489168102791
CHEMBL203,CHEMBL300083,Nc1cc2ncnc(NCc3ccccc3)c2cn1,CELL,5.68,6.24,6.053333333333334,0.32331615074619063
CHEMBL203,CHEMBL300217,Nc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,CELL,7.28,8.12,7.699999999999999,0.48497422611928526
CHEMBL203,CHEMBL301018,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,CELL,6.42,8.05,7.534000000000001,0.7463444245119009
CHEMBL203,CHEMBL305246,Cc1cc(C(=O)N2CCN(C)CC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,CELL,6.12,7.0,6.5600000000000005,0.6222539674441621
CHEMBL203,CHEMBL306315,Clc1cccc(Nc2ncnc3[nH]c4ccccc4c23)c1,CELL,6.92,8.22,7.57,0.9192388155425123
CHEMBL203,CHEMBL307481,O=[N+]([O-])/C=C/c1ccc(O)cc1,CELL,5.0,5.0,5.0,0.0
CHEMBL203,CHEMBL309016,COc1cc(/C=C/[N+](=O)[O-])ccc1O,CELL,5.1,5.1,5.1,0.0
CHEMBL203,CHEMBL31373,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,CELL,8.51,8.51,8.51,0.0
CHEMBL203,CHEMBL31815,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1,CELL,8.33,8.33,8.33,0.0
CHEMBL203,CHEMBL31965,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,CELL,8.13,9.52,8.8175,0.7444181172790822
CHEMBL203,CHEMBL3218346,C=CC(=O)Nc1cccc(Nc2cc(Nc3cccc(Br)c3)ncn2)c1,CELL,6.29,7.31,6.717499999999999,0.5116883817324753
CHEMBL203,CHEMBL3218347,CCC(=O)Nc1cccc(Nc2cc(Nc3cccc(Br)c3)ncn2)c1,CELL,5.94,6.87,6.55,0.4207136793592525
CHEMBL203,CHEMBL3234864,Cc1ncc([N+](=O)[O-])n1CC(=O)N/N=C/c1cc2ccccc2nc1Oc1ccccc1,CELL,4.82,4.99,4.905,0.12020815280171303
CHEMBL203,CHEMBL3234865,Cc1ccc(Oc2nc3ccccc3cc2/C=N/NC(=O)Cn2c([N+](=O)[O-])cnc2C)cc1,CELL,4.64,5.12,4.88,0.3394112549695431
CHEMBL203,CHEMBL3235199,Cc1ncc([N+](=O)[O-])n1CC(=O)N/N=C/c1cc2ccccc2nc1Oc1ccc(Cl)cc1,CELL,5.29,5.39,5.34,0.0707106781186545
CHEMBL203,CHEMBL3235200,Cc1ccc2nc(Oc3ccccc3)c(/C=N/NC(=O)Cn3c([N+](=O)[O-])cnc3C)cc2c1,CELL,5.5,5.8,5.65,0.2121320343559638
CHEMBL203,CHEMBL3235202,COc1ccc(Oc2nc3ccc(C)cc3cc2/C=N/NC(=O)Cn2c([N+](=O)[O-])cnc2C)cc1,CELL,5.66,6.92,6.29,0.8909545442950497
CHEMBL203,CHEMBL3235203,Cc1ccc2nc(Oc3ccc(F)cc3)c(/C=N/NC(=O)Cn3c([N+](=O)[O-])cnc3C)cc2c1,CELL,6.37,6.38,6.375,0.007071067811865324
CHEMBL203,CHEMBL3235204,Cc1ccc2nc(Oc3ccc(Cl)cc3)c(/C=N/NC(=O)Cn3c([N+](=O)[O-])cnc3C)cc2c1,CELL,4.72,5.06,4.89,0.24041630560342606
CHEMBL203,CHEMBL328216,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,CELL,9.92,9.92,9.92,0.0
CHEMBL203,CHEMBL328277,COc1cc2ncnc(N3CCc4ccccc43)c2cc1OC,CELL,5.39,6.09,5.74,0.49497474683058307
CHEMBL203,CHEMBL329161,O=[N+]([O-])c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CELL,6.05,6.05,6.05,0.0
CHEMBL203,CHEMBL329672,Clc1cccc(Nc2ncnc3ccccc23)c1,CELL,7.64,7.64,7.64,0.0
CHEMBL203,CHEMBL3297898,COc1ccc(N(C)c2nc(C)nc3oc(C)cc23)cc1,CELL,7.17,7.17,7.17,0.0
CHEMBL203,CHEMBL330323,COc1cc2ncnc(Nc3nccc4ccccc34)c2cc1OC,CELL,5.75,6.7,6.225,0.6717514421272206
CHEMBL203,CHEMBL334801,CN(C)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CELL,7.24,7.24,7.24,0.0
CHEMBL203,CHEMBL3353410,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CELL,5.1,8.39,6.820555555555556,0.9887393769621777
CHEMBL203,CHEMBL3425655,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccc(F)cc3)c2)n1,CELL,5.16,6.27,5.715,0.7848885271170674
CHEMBL203,CHEMBL3425656,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccc(SC)cc3)c2)n1,CELL,5.32,6.08,5.7,0.537401153701776
CHEMBL203,CHEMBL3425664,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/C3CC3)c2)n1,CELL,5.14,6.46,5.8,0.933380951166243
CHEMBL203,CHEMBL3425671,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(C)=O)c2)n1,CELL,4.76,6.31,5.52,0.7754353615872828
CHEMBL203,CHEMBL3425672,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C=C/C3CC3)c2)n1,CELL,5.25,5.55,5.4,0.21213203435596445
CHEMBL203,CHEMBL342828,O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCn1ccnc1,CELL,7.85,7.85,7.85,0.0
CHEMBL203,CHEMBL343352,Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,CELL,6.7,8.39,7.1225000000000005,0.8450000000000002
CHEMBL203,CHEMBL345109,CN(C)CCCNC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CELL,7.23,7.23,7.23,0.0
CHEMBL203,CHEMBL3545154,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,CELL,8.38,8.49,8.435,0.07778174593051983
CHEMBL203,CHEMBL3604912,C=CC(=O)Nc1cccc(-c2nc(Nc3cc[nH]n3)c3ccccc3n2)c1,CELL,5.96,6.3,6.13,0.24041630560342606
CHEMBL203,CHEMBL3604915,CCC(=O)Nc1cccc(-c2nc(Nc3cc[nH]n3)c3ccccc3n2)c1,CELL,5.43,5.72,5.574999999999999,0.2050609665440985
CHEMBL203,CHEMBL3604917,C=CC(=O)Nc1cc(Nc2cc[nH]n2)nc(-c2ccccc2)n1,CELL,6.05,6.1,6.074999999999999,0.03535533905932694
CHEMBL203,CHEMBL3604920,C=CC(=O)Nc1ccccc1Oc1nc(Nc2cc(C)[nH]n2)cc(N2CCN(C)CC2)n1,CELL,6.05,6.22,6.135,0.12020815280171303
CHEMBL203,CHEMBL3604921,C=CC(=O)Nc1cccc(Oc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)c1,CELL,7.15,7.52,7.335,0.26162950903902205
CHEMBL203,CHEMBL3604922,C=CC(=O)Nc1ccc(Oc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1,CELL,5.51,5.75,5.63,0.16970562748477155
CHEMBL203,CHEMBL3604927,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Oc3cccc([N+](=O)[O-])c3)n2)n[nH]1,CELL,5.41,5.64,5.525,0.1626345596729059
CHEMBL203,CHEMBL3604935,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Oc3ccc(NC(=O)/C=C/CN(C)C)cc3)n2)n[nH]1,CELL,5.75,5.77,5.76,0.014142135623730649
CHEMBL203,CHEMBL3604936,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Oc3ccc(NC(=O)/C=C/C(F)(F)F)cc3)n2)n[nH]1,CELL,5.68,5.7,5.6899999999999995,0.01414213562373159
CHEMBL203,CHEMBL3604937,C=CC(=O)Nc1cccc(Oc2nc(Nc3n[nH]c4ccccc34)cc(N3CCN(C)CC3)n2)c1,CELL,5.77,6.3,6.05,0.26627053911388704
CHEMBL203,CHEMBL3604939,CN(C)C/C=C/C(=O)Nc1cccc(Oc2nc(Nc3n[nH]c4ccccc34)cc(N3CCN(C)CC3)n2)c1,CELL,5.17,5.44,5.305,0.19091883092036785
CHEMBL203,CHEMBL3604940,C=CC(=O)Nc1cccc(Oc2nc(Nc3n[nH]c4ccc(Br)cc34)cc(N3CCN(C)CC3)n2)c1,CELL,5.54,6.4,5.970000000000001,0.6081118318204314
CHEMBL203,CHEMBL3604941,C=CC(=O)Nc1cccc(Oc2nc(Nc3n[nH]c4ccccc34)cc(N3CCN(C(C)=O)CC3)n2)c1,CELL,5.44,6.22,5.83,0.5515432893255067
CHEMBL203,CHEMBL3604943,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,CELL,8.7,9.0,8.833333333333334,0.15275252316519508
CHEMBL203,CHEMBL3608429,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cnn(C)c3)c3ncn(C(C)C)c3n2)C[C@H]1F,CELL,6.75,8.7,7.941666666666666,0.9567740938521831
CHEMBL203,CHEMBL3608430,C=CC(=O)N1C[C@@H]2CN(c3nc(Nc4ccc(N5CCN(C)CC5)cc4)c4ncn(C(C)C)c4n3)C[C@@H]2C1,CELL,6.74,8.1,7.53,0.7061869440877534
CHEMBL203,CHEMBL3608433,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C4CCN(C)C4)nc3OC)c3ncn(C(C)C)c3n2)C[C@H]1F,CELL,6.85,8.52,7.890000000000001,0.9073588044428732
CHEMBL203,CHEMBL36164,OCCN(CCO)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,CELL,6.87,8.46,7.400000000000001,0.9179869280115054
CHEMBL203,CHEMBL3623287,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C2CC21,CELL,7.89,8.36,8.125,0.3323401871576768
CHEMBL203,CHEMBL36727,Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CELL,7.66,9.1,8.14,0.8313843876330606
CHEMBL203,CHEMBL36819,O=C(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CELL,5.92,7.28,6.373333333333334,0.7851963660978913
CHEMBL203,CHEMBL36967,Brc1cccc(Nc2ncnc3cc4[nH]cc(CN5CCOCC5)c4cc23)c1,CELL,8.02,8.32,8.12,0.1732050807568884
CHEMBL203,CHEMBL372246,C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1N1CCN(C)CC1,CELL,5.22,6.6,5.91,0.9758073580374352
CHEMBL203,CHEMBL37346,Brc1cccc(Nc2ccnc3ccccc23)c1,CELL,5.26,5.26,5.26,0.0
CHEMBL203,CHEMBL37373,CN(C)CCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CELL,6.84,7.39,7.023333333333333,0.31754264805429394
CHEMBL203,CHEMBL37543,OCC(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CELL,6.5,7.92,6.973333333333334,0.8198373822492684
CHEMBL203,CHEMBL380972,COc1cc2c(cc1OC)Oc1ncnc(Nc3cccc(Br)c3)c1NC2,CELL,6.3,6.33,6.3149999999999995,0.021213203435596288
CHEMBL203,CHEMBL3814846,CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,CELL,5.64,6.39,6.015,0.5303300858899106
CHEMBL203,CHEMBL3814940,Fc1cccc(COc2ccc(Nc3ncnc4ccc(NC(=S)NCCN5CCCCC5)cc34)cc2Cl)c1,CELL,5.64,6.53,6.085,0.6293250352560277
CHEMBL203,CHEMBL3815163,S=C(NCCN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CELL,7.12,7.97,7.545,0.6010407640085651
CHEMBL203,CHEMBL38199,Brc1cccc(Nc2ncnc3cc4c(cnn4CCN4CCOCC4)cc23)c1,CELL,6.72,8.43,7.289999999999999,0.9872689603142599
CHEMBL203,CHEMBL3883534,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,CELL,8.22,9.85,9.023333333333333,0.8152504727587299
CHEMBL203,CHEMBL3890186,COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCC1,CELL,8.0,8.1,8.05,0.07071067811865513
CHEMBL203,CHEMBL3890751,CCOc1cc2ncnc(Nc3ccc4c(ccn4S(=O)(=O)c4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCC1,CELL,7.28,7.44,7.36,0.1131370849898477
CHEMBL203,CHEMBL3896779,O=C(/C=C/CN1CCCC1)Nc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cn1,CELL,6.75,8.1,7.425,0.9545941546018389
CHEMBL203,CHEMBL3899132,CCOc1cc2ncnc(Nc3ccc4c(ccn4S(=O)(=O)c4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,CELL,7.42,7.8,7.609999999999999,0.26870057685088766
CHEMBL203,CHEMBL3904257,O=C(/C=C/CN1CCCC1)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cn1,CELL,7.43,7.8,7.615,0.261629509039023
CHEMBL203,CHEMBL3907533,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,CELL,7.58,8.4,7.99,0.5798275605729691
CHEMBL203,CHEMBL3914227,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1[C@@H](C)CCC[C@H]1C,CELL,7.1,7.58,7.34,0.3394112549695431
CHEMBL203,CHEMBL3918330,C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,CELL,7.12,7.66,7.390000000000001,0.38183766184073537
CHEMBL203,CHEMBL3921129,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1,CELL,7.64,8.1,7.869999999999999,0.32526911934581154
CHEMBL203,CHEMBL3921446,CN1CCN(C/C=C/C(=O)Nc2cc3c(Nc4ccc(Cc5ccccn5)cc4)ncnc3cn2)CC1,CELL,6.07,7.0,6.535,0.657609306503489
CHEMBL203,CHEMBL3921555,CN1CCN(C/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1,CELL,7.72,8.05,7.885,0.23334523779156105
CHEMBL203,CHEMBL3922922,CCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)cc3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1,CELL,6.79,7.21,7.0,0.2969848480983499
CHEMBL203,CHEMBL3923228,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCC1,CELL,8.15,8.52,8.335,0.26162950903902266
CHEMBL203,CHEMBL3930506,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,CELL,7.85,8.7,8.274999999999999,0.6010407640085645
CHEMBL203,CHEMBL3930965,COc1cc2ncnc(Nc3ccc(Cc4ccccn4)cc3)c2cc1NC(=O)/C=C/CN1CCCC1,CELL,6.83,7.54,7.1850000000000005,0.502045814642449
CHEMBL203,CHEMBL39320,Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CELL,7.89,9.43,8.403333333333334,0.8891194145520239
CHEMBL203,CHEMBL3932176,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,CELL,8.22,8.7,8.46,0.3394112549695425
CHEMBL203,CHEMBL39337,Brc1cccc(Nc2ncnc3cc4[nH]ncc4cc23)c1,CELL,7.7,9.36,8.53,0.9584014468547778
CHEMBL203,CHEMBL3933895,CCOc1cc2ncnc(Nc3ccc4c(ccn4S(=O)(=O)c4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,CELL,6.91,7.52,7.215,0.43133513652379357
CHEMBL203,CHEMBL39355,Brc1cccc(Nc2ncnc3cc4c(cnn4CCCN4CCOCC4)cc23)c1,CELL,7.11,8.06,7.585000000000001,0.6717514421272199
CHEMBL203,CHEMBL3936505,CCOc1cc2ncnc(Nc3ccc(NS(=O)(=O)c4ccccc4)cc3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1,CELL,6.41,7.09,6.75,0.4808326112068521
CHEMBL203,CHEMBL3937373,Cc1cccc2nc(NC(=O)c3cccc(C(F)(F)F)c3)n([C@H]3CC[C@H](O)CC3)c12,CELL,5.28,6.17,5.725,0.6293250352560268
CHEMBL203,CHEMBL3939985,CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1,CELL,7.64,8.0,7.82,0.25455844122715765
CHEMBL203,CHEMBL3941823,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1C[C@H](C)N[C@H](C)C1,CELL,7.72,7.77,7.744999999999999,0.03535533905932756
CHEMBL203,CHEMBL3942228,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,CELL,8.1,8.7,8.399999999999999,0.4242640687119276
CHEMBL203,CHEMBL3946232,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1)C1=CCCC1,CELL,7.58,8.15,7.865,0.40305086527633227
CHEMBL203,CHEMBL3948267,O=C(/C=C/CN1CCCC1)Nc1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,CELL,7.24,8.52,7.88,0.9050966799187804
CHEMBL203,CHEMBL3949347,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,CELL,7.39,8.52,7.955,0.7990306627407989
CHEMBL203,CHEMBL3950549,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C(C)C)C(C)C,CELL,8.05,8.7,8.375,0.4596194077712549
CHEMBL203,CHEMBL3950966,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C(C)C)C(C)C,CELL,7.82,8.15,7.985,0.23334523779156074
CHEMBL203,CHEMBL3951434,Cc1cccc2nc(NC(=O)c3cccc(C(F)(F)F)c3)n([C@@H]3CCCCN(C(=O)/C=C/CN(C)C)C3)c12,CELL,6.46,7.34,6.9,0.6222539674441621
CHEMBL203,CHEMBL3957416,CCOc1cc2ncnc(Nc3ccc(NS(=O)(=O)c4ccccc4)cc3)c2cc1NC(=O)/C=C/CN1CCOCC1,CELL,7.16,7.85,7.505,0.48790367901871745
CHEMBL203,CHEMBL3957801,CCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,CELL,7.6,8.05,7.825,0.31819805153394715
CHEMBL203,CHEMBL3958006,O=C(/C=C/CN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,CELL,7.92,8.7,8.309999999999999,0.551543289325506
CHEMBL203,CHEMBL3958482,COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1NC(=O)/C=C/CN1CCCCC1,CELL,6.88,7.8,7.34,0.6505382386916236
CHEMBL203,CHEMBL3959248,COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,CELL,8.15,8.3,8.225000000000001,0.10606601717798302
CHEMBL203,CHEMBL3960167,Cc1cc(C(=O)Nc2nc3cccc(C)c3n2[C@@H]2CCCCN(C(=O)/C=C/CN(C)C)C2)ccn1,CELL,7.17,8.52,7.845,0.9545941546018389
CHEMBL203,CHEMBL3962365,CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCC1,CELL,7.22,7.64,7.43,0.2969848480983499
CHEMBL203,CHEMBL3968417,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,CELL,8.7,9.0,8.85,0.21213203435596475
CHEMBL203,CHEMBL3970330,COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1,CELL,7.58,7.8,7.6899999999999995,0.1555634918610406
